,h,POROSITY,K,k/uob,Sw,T,API,PI,Bp,Pep,Pb/Pa,Uoi,Ubp,Uoa,Uw,Rsi,Rsb,Rsa,Bol,Bob,Boa,OOIP,1,2,3,4,REC
10,-0.24003150468782622,-0.07386236145054698,-0.3370111423626752,-0.3056758117173294,-0.47096233381534564,-0.6183031934368179,-0.24210144849527845,-0.21112578458939507,0.0457705798313038,-0.21531075557075288,-0.050409368040269686,-0.12224644089583965,-0.1127143809736271,-0.11769164576674902,0.5978374961321794,0.7786116726486065,0.7908884957850443,0.02267338991647869,-0.05688188782698494,1.2514098293392153,0.18887630712188044,-1.053897075643421,1,0,0,0,56
11,0.5368339461690389,-0.07672914991947653,-0.3147469787841805,-0.2322001171625354,-0.26400477181473053,-0.1692867496540811,0.2343336042643457,0.9289026057452616,0.0909212635488411,0.017564430007825402,-0.15952112330297027,-0.12571651723467575,-0.11663922731627177,-0.12195750017270901,0.20716983674176306,1.4527671443541192,1.4620044240077228,2.078193152658191,-0.031622421080852434,1.8428372008102063,1.5408591906623013,-1.3851069537331129,1,0,0,0,28
12,-0.3993885202482088,-0.07672914991947653,-0.24630529074658564,-0.16351963765000163,1.7114992291002327,0.3525431714988293,0.3209581593115501,-0.7022330560455436,0.6239195786534277,-0.2541232865005159,0.5961788112942524,-0.1209451622687761,-0.11184219289748383,-0.11342579136078902,-0.49324146687962583,1.6023967734399769,1.6109594227108053,-0.5909145989616444,-0.0260994508598331,1.9503694501685682,-0.13267637869313792,-1.314591302268856,1,0,0,0,38
13,-0.2997903855229697,-0.07386236145054698,-0.33717606209288625,-0.3087239947869992,0.09346738073178691,-0.6547099321219048,0.2343336042643457,-0.8788903479362447,-0.13868648169765954,-0.2541232865005159,0.10948064369734307,-0.102293501947532,-0.09309014926040375,-0.09636237373694906,1.0387338545870781,-0.15862886118588665,-0.1421263312562407,-0.7749909956250814,-0.08287233592589943,1.8428372008102063,-0.5053851736150919,-0.7696976318632334,1,0,0,0,66
14,-0.5786651627536392,-0.0716571395513704,-0.3199419502858293,-0.29036761511155035,-0.26400477181473053,-0.8610147846707298,-0.28541372601888065,0.6886486887739084,-0.2942360932855167,-0.22501388830319363,-0.10944568006646517,-0.11508940844699016,-0.10639101742158848,-0.12409042737568901,0.876885824268191,-0.017220640291559612,-0.001355673141239812,0.02267338991647869,-0.07572496269869795,1.1976437046600343,-0.03036416047926899,-0.5260981086230727,1,0,0,0,120
15,1.7917704437070519,-0.07231870612112337,-0.33478472600482573,-0.30256547901155895,-0.734362867270674,-0.21782906790086345,0.2343336042643457,-0.17226118037344088,0.08156075594886386,-0.2638264192329567,8.595950497462944,-0.11986076341288981,-0.11184219289748383,-0.127929696341053,-0.024440275611126494,1.1650178576505468,1.1755525034248722,-0.4375176017421137,-0.04209982047072735,1.8428372008102063,0.07925607332130573,-1.0026129654875975,1,0,0,0,27
16,0.297798422828465,-0.0770231795060334,-0.3367637627673586,-0.30747644062380475,-0.07586153363235293,-0.38772718176460175,0.27331465403558763,0.9860217967899216,-0.16484084116818418,-0.2347170210356344,-0.048125225015446665,-0.11226997142168582,-0.10486468828833777,-0.11961128024943102,0.558770730193138,-0.22440012671813178,-0.20760105596089226,-0.379226742798692,-0.07881132841044404,1.8912267130214695,-0.11806034751972877,-1.194928378571935,1,0,0,0,45
17,-0.489026841500924,-0.07445042062366074,-0.3374234416882029,-0.3042503613480487,-0.26400477181473053,0.18264505763509103,-0.1251582991815524,1.634354058028794,0.35907227538348335,-0.07946689731658221,-0.12754312095544773,-0.12571651723467575,-0.11598508625916433,-0.13048920898462898,-0.42347938484562303,1.924675974547978,1.9317855737635978,0.02267338991647869,-0.019033297782940727,1.3965783659730042,0.26195646298893027,-1.342370195269927,1,0,0,0,28
18,2.1602835421904367,-0.07900787921529234,-0.33552686479077554,-0.29626783928007694,0.8272260096430585,0.6680682401029147,0.3426142980733512,0.9860217967899216,0.32520926259533034,-0.07946689731658221,-0.129651560670669,-0.12571651723467575,-0.1170753213543434,-0.14158043044012497,-0.5518416157881884,2.028265717761264,2.0349082651734243,0.6209216790726487,-0.008799558843993159,1.9772525125081586,1.1644963879469943,-1.5795592047406095,1,0,0,0,32
19,-0.42926796066578055,-0.07592056855644513,-0.33189863072613196,-0.283723876030407,-0.3580763909059193,0.2554585350052646,0.7107686570239699,-0.6433472920819767,0.3384240968541218,-0.11827942824634526,-0.11383826280650948,-0.12571651723467575,-0.1170753213543434,-0.136034819712377,-0.46812711734738494,1.9213874112713658,1.9285118375283654,0.48286438157507106,-0.019033297782940727,2.4342645722811973,0.6273572423241793,-1.3252754918846525,1,0,0,0,37
20,-0.379468893303161,-0.07452392802029995,-0.3374234416882029,-0.30852671245589075,0.5826398000059682,-0.6304387729985136,0.26898342628322736,-0.6404030038837983,-0.11115557699184411,-0.2347170210356344,-0.031082003984074742,-0.1087998950828497,-0.0996315598314782,-0.11022640055631903,0.6731805447289025,0.0880133845600326,0.10340388638620271,-0.23810150535672364,-0.0730446977384974,1.8858501005535508,-0.03036416047926899,-0.9769709104096859,1,0,0,0,67
21,0.14840122074060635,-0.06974594723875069,-0.32958975450317696,-0.30289846421782296,0.6767114190971564,-0.5940320343134268,-0.24210144849527845,-1.2086506261322196,-0.10977903175655335,-0.21531075557075288,-0.08344159024540289,-0.10945053439638149,-0.10028570088858565,-0.12025115841032502,0.6145803958203404,-0.09614615893025377,-0.0799253427868217,-0.28412060452258286,-0.07613106345024351,1.2514098293392153,-0.1472924098665487,-0.3551510747703284,1,0,0,0,106
22,-0.2001922507977306,-0.07305378008751556,-0.26197266511663747,-0.29923277604818077,0.4885681809147793,-0.6911166708069916,-0.19878917097167625,0.6109194803419999,-0.3864646240499984,-0.2541232865005159,-0.048652334944251974,-0.00036000949422120406,-0.012412752217152183,0.04227789445675073,0.659228128322102,-0.24084294310119309,-0.22396973713705515,-0.7443115961811753,-0.08360331727868141,1.3051759540183965,-0.46884509568156707,-0.6265294910115601,1,0,0,0,34
23,-0.42926796066578055,-0.07643512033291966,-0.3147469787841805,-0.20304338512912076,0.3004249427324017,0.12196715982661309,-0.06885233840086967,-0.6139044101001933,0.4752526932420244,-0.17649822464098983,-0.051112181278676776,-0.1270177958617393,-0.11794750943048665,-0.14158043044012497,-0.3286029532793791,2.6185628259131644,2.622543919397672,0.3294673843555403,0.012236460086065742,1.4664743280559394,0.07925607332130573,-1.427843712196299,1,0,0,0,39
24,-0.5388259088635436,-0.07312728748415478,-0.33692868249756963,-0.30894237378357303,0.11228170455002415,-0.6547099321219048,0.4942072694059589,-0.2835552742645825,-0.46355115722628154,-0.21531075557075288,-0.15881831006456318,-0.08928071567689659,-0.08327803340379207,-0.07503310170714908,0.6703900614475428,-0.4052711069318059,-0.3876565488986841,-0.5909145989616444,-0.08847652629722788,2.1654339488852923,-0.46884509568156707,-0.7611502801705962,1,0,0,0,79
25,-0.1304735564900632,-0.0769496721093942,-0.3255492211130057,-0.2894501952538813,-0.26400477181473053,-0.5940320343134268,-0.11216461592447187,-0.3489184722641418,0.05705825076068813,-0.2347170210356344,0.02268320875406758,-0.12029452295524433,-0.1111880518403764,-0.11769164576674902,0.47505623175233447,0.745726039882484,0.7581511334327184,-0.28412060452258286,-0.03844491370681749,1.4127082033767584,-0.28614470601394254,-1.370149088270998,1,0,0,0,24
26,0.09860215337798679,-0.07555303157324902,-0.3370111423626752,-0.30653108193889783,0.4885681809147793,-0.6183031934368179,0.1910213267407435,0.5885428900358445,0.026498946537233007,-0.2347170210356344,0.012843823416368324,-0.11964388364171256,-0.11053391078326895,-0.11769164576674902,0.41087511628105206,0.7934102073933617,0.8056203088435908,-0.28412060452258286,-0.05273966016122045,1.7890710761310251,-0.1034443163463188,-1.1650126476477047,1,0,0,0,35
27,-0.49898665497344796,-0.07364183926062931,-0.2867106246482983,-0.23772915405490128,0.864854657279534,-0.290642545271037,0.1477090492171413,-0.22879151377846518,-0.07619132801545853,-0.2056076228383121,-0.09240245903509327,-0.11704132638758548,-0.11031586376423314,-0.129209452662841,-0.06071655826880773,0.4102925856680338,0.4242300374389954,0.02267338991647869,-0.06272973864924072,1.7353049514518442,-0.1034443163463188,-0.9363709898696592,1,0,0,0,54
28,-0.5985847896986871,-0.06761423273621334,-0.3147469787841805,-0.24416192648139115,0.3756822380053528,-0.22996464746255907,0.10439677169353911,0.5049251052075794,0.0008952051608246637,-0.09887316278146374,-0.14616767177323559,-0.12007764318406708,-0.11533094520205688,-0.143286772202509,-0.12210719045873034,0.31163568736966607,0.32601795038201803,0.9430553732336634,-0.06086167519213123,1.6815388267726634,1.175458411327052,-0.15215147207019455,1,0,0,0,86
29,-0.42926796066578055,-0.07268624310431947,-0.3385613878266593,-0.3089885583755377,-0.01941856217763965,0.8015596152815662,0.017772216646334722,0.6274074942517988,-0.2237569772386292,-0.17649822464098983,-0.1403694625563771,-0.10446229965930456,-0.10595492338351684,-0.11769164576674902,-0.35092681953025995,-0.35100981286770366,-0.33363990101734653,-0.4375176017421137,-0.07824278735828029,1.5740065774143013,0.26195646298893027,-1.1286864029539965,1,0,0,0,62
30,0.23803954199332156,-0.07775825347242561,-0.33783574101373054,-0.30891557531663055,0.20635332364121295,0.9229154108985221,-0.025540060877267474,-0.01915819406816673,0.21921527947794098,0.19222081919175912,-0.16725206892544825,-0.09361831110044172,-0.09745108964112005,-0.128356281781649,-0.45696518422194443,0.8772685709469742,0.8891005828420215,0.6362613787946019,-0.04153127941856357,1.5202404527351203,1.5408591906623013,-1.4705804706594852,1,0,0,0,26
31,-0.07071467565491972,-0.07540601677997058,-0.33783574101373054,-0.29344715808934435,-0.5462196290882967,-0.10860885184560315,0.1910213267407435,-1.5972966682917618,0.1806720128897994,-0.17649822464098983,-0.08871268953345605,-0.12636715654820752,-0.11729336837337921,-0.14008738139803897,0.020207456890635408,1.3212246132896288,1.3310549745984197,-0.25344120507867673,-0.028373615068488137,1.7890710761310251,0.26195646298893027,-1.2141599198803685,1,0,0,0,31
32,-0.40934833372073276,-0.07445042062366074,-0.3349496457350368,-0.30891557531663055,2.89680162964921,-0.5697608751900356,0.3815953478445931,-0.8600469034679032,-0.11115557699184411,-0.21531075557075288,-0.08379299686460642,-0.10814925576931793,-0.09897741877437075,-0.10788018063304104,0.5559802469117776,-0.0977904405685599,-0.08156221090443799,-0.2963923643001454,-0.0762935037508617,2.025642024719422,-0.09248229296626093,-0.9128657727149068,1,0,0,0,40
33,0.06872271296041504,-0.0720246765345665,-0.21579514065753733,-0.29344715808934435,-1.5810074390913726,-1.0551840576578593,-0.24210144849527845,0.022061840706330157,-0.21246930630924488,-0.20269668301857988,-0.12033928526177506,-0.10988429393873599,-0.10072179492665727,-0.11875810936823901,1.741935641489827,-0.051750554695988306,-0.03572990361118189,0.02267338991647869,-0.07864888810982584,1.2514098293392153,-0.1034443163463188,-0.30173012669134586,1,0,0,0,189
34,-0.5487857223360675,-0.06967243984211147,-0.33478472600482573,-0.3090113655814462,2.5863652866482867,0.1341027393883087,0.13471536596006078,-1.143876285772296,-0.21907672343864057,-0.2347170210356344,-0.0655198526660221,-0.10489605920165909,-0.09919546579340657,-0.11619859672466301,0.056483739548317265,-0.4282910498680917,-0.41057270254531214,-0.5356916799626134,-0.08279111577559033,1.7191751140480902,-0.1034443163463188,-0.7953396869411451,1,0,0,0,67
35,-0.5886249762261632,-0.06702617356309958,-0.24630529074658564,-0.21992356840214256,-0.734362867270674,-0.09647327228390755,0.26465219853086736,-0.01915819406816673,0.1349707110781458,-0.2638264192329567,0.7574744495086791,-0.10532981874401359,-0.10377445319315867,-0.11363908408108704,0.09555050548735862,-0.4052711069318059,-0.3876565488986841,-0.8363497945128937,-0.08644602253950018,1.880473488085633,-0.3409548229142303,0.33932125025644533,1,0,0,0,83
36,0.01892364559779549,-0.07592056855644513,-0.3347022661397202,-0.3067659961597553,-0.26400477181473053,-0.10860885184560315,-0.5019751136368916,-0.3206533055616297,0.1806720128897994,-0.21531075557075288,-0.021769728575180825,-0.12528275769232125,-0.11620313327820013,-0.13944750323714497,0.03136939001607588,1.7355835861427733,1.7435457402377246,0.053352789360384845,-0.02187600304375951,0.9288130812641294,0.07925607332130573,-1.2825387334214664,1,0,0,0,0
37,-0.3097501989954936,-0.07555303157324902,-0.33585670425119774,-0.23040747077812807,-0.6402912481794855,-0.13288001096899432,-0.11216461592447187,-0.21112578458939507,-0.03489497095673539,-0.1862013573734306,-0.10804005358965099,-0.12268020043819415,-0.11358656904977035,-0.138167746915357,0.09834098876871873,0.5895192842434017,0.6026486622591709,0.268108585467728,-0.05363308181462065,1.4127082033767584,0.4446568526565548,-1.111591699568722,1,0,0,0,40
38,0.1982002881032259,-0.07496497240013526,-0.3324758497818707,-0.296172619195409,-0.5838482767247719,-0.1692867496540811,0.017772216646334722,-1.6885696024352905,0.0909212635488411,-0.18697760799202584,-0.08941550277186314,-0.12528275769232125,-0.11620313327820013,-0.138594332355953,0.08159808908055802,1.0992465921183017,1.1100777787202207,0.3601467837994464,-0.048678652645765076,1.5740065774143013,0.22541638505540537,-1.0731286169518546,1,0,0,0,0
39,0.8455881638172802,-0.07459743541693918,-0.3374234416882029,-0.3027844281882805,-0.734362867270674,-0.9580994211642945,-0.4153505585896872,-1.6891584600749263,-0.3826102973911842,-0.267707672325933,0.2874680963239384,0.34664762438939,0.11841545920433684,0.44753406302295007,1.0554767542752386,-0.791677291933746,-0.7723205565385121,-0.8639612540124093,-0.09026336960402825,1.0363453306224915,-0.5784653294821418,-0.8273922557885346,1,0,0,0,80
40,3.0865461951351603,-0.07864034223209623,-0.3393200185856302,-0.28975809253364593,1.1470695145531005,-0.4726762386964709,0.2343336042643457,-1.6891584600749263,0.05402985124304843,-0.2638264192329567,0.6541609034628372,-0.11378812981992661,-0.10464664126930195,-0.11449225496227902,0.33832255096568864,-0.18164880412217246,-0.16504248490286874,-0.682952797293363,-0.07710570525395279,1.8428372008102063,-0.35922486188099234,-1.4748541465058038,1,0,0,0,6
41,-0.05079504870987189,-0.0739358688471862,-0.3325583096469763,-0.3098227319316408,-0.9225061054530516,-0.5940320343134268,-0.3287260035424828,-0.0014924648790966347,-0.0037850486391639584,-0.19590449010587135,-0.09292956896389858,-0.11747508592993999,-0.10835344059291081,-0.125156890977179,0.5838850797253787,0.42180255713617665,0.4356881142623094,-0.017209829360599317,-0.0697958917261331,1.1438775799808534,0.04637000318113291,-0.5731085429325774,1,0,0,0,84
42,-0.0009959813472523347,-0.07592056855644513,-0.3353619450605645,-0.30980391598676627,1.1941053240986947,-0.5454897160666444,-0.28541372601888065,-0.386016503561189,-0.33057688749719305,-0.2541232865005159,-0.012984563095092211,-0.09513646949868251,-0.08589459763222185,-0.08783066492502906,0.5866755630067392,-0.63711481793297,-0.6184549534825808,-0.7320398364036128,-0.08928872780031896,1.1976437046600343,-0.43230501774804214,-1.1308232408771557,1,0,0,0,52
43,-0.6234843233799968,-0.06467393687064456,0.016741678940074126,-0.30139946060948736,-0.9225061054530516,0.14623831895000428,0.1477090492171413,-0.5420637780646415,-0.5846871379318694,-0.26188579268646855,-0.16584644244863408,-0.09860654583751864,-0.08938334993679489,-0.11769164576674902,-0.4876605003169056,-1.0399638193179714,-1.0194876422985717,-0.8547574341792374,-0.09700464207968419,1.7353049514518442,-0.43230501774804214,0.8158361071209701,1,0,0,0,187
44,0.09860215337798679,-0.07224519872448415,-0.3374234416882029,-0.3081361390547079,1.1941053240986947,-0.6183031934368179,-0.11216461592447187,-0.7081216324419004,-0.14143957216824107,-0.24442015376807516,0.008802647295527554,-0.0901482347616056,-0.0808795161943981,-0.08569773772204907,0.8154951920782689,-0.3690969108890711,-0.3516454503111257,-0.6001184187948163,-0.08449673893208158,1.4127082033767584,-0.6003893762422567,-0.5303717844693914,1,0,0,0,88
45,-0.46910721455587623,-0.044091865811663127,-0.3353619450605645,-0.14520830220622208,-0.26400477181473053,0.30400085325204695,-0.4153505585896872,1.25277430754488,0.28501414172483985,-0.2056076228383121,-0.026689421244030436,-0.125065877921144,-0.11598508625916433,-0.141153844999529,-0.30069812046577793,1.4198815115879966,1.429267061655397,-0.498876400629926,-0.03324682408703459,1.0363453306224915,-0.17652447221336862,-1.36373857450152,1,0,0,0,54
46,0.048803086015367224,-0.07275975050095869,-0.3328881491073984,-0.3091858407066461,-0.4051122004515137,-0.6183031934368179,-0.22044530973347734,-0.696344479649187,-0.13593339122707798,-0.2541232865005159,0.11123767679336082,-0.10055846377811395,-0.09134577310811723,-0.08143188331608907,0.7541045598883463,-0.3066142086334382,-0.28944446184170675,-0.7749909956250814,-0.08295355607620855,1.2782928916788059,-0.4176889865746322,-0.7440555767853217,1,0,0,0,67
47,-0.4491875876108284,-0.07099557298161742,-0.3337127477584538,-0.29411369868202,-0.3580763909059193,-0.7153878299303827,0.4508949918823567,-0.7993945665854292,-0.1923717458739996,-0.2541232865005159,0.0752184983249975,-0.06108634542385316,-0.051661215643598886,-0.01744406722668917,1.0080385384921164,-0.5696992707624188,-0.551343360660313,-0.7749909956250814,-0.09091313080650111,2.111667824206111,-0.5053851736150919,-0.46626664677461227,1,0,0,0,62
48,-0.0009959813472523347,-0.06614408480342894,-0.3353619450605645,-0.30895890900785666,-0.9225061054530516,-0.4726762386964709,-0.24210144849527845,0.18929741036286038,0.067519994548898,-0.2541232865005159,0.24108242258907048,-0.058917547712080603,-0.04948074545324074,0.08920229292231065,0.36901786706065026,0.860825754563913,0.8727319016658587,-0.25344120507867673,-0.053145760912765995,1.2514098293392153,-0.1034443163463188,-0.6991819803989764,1,0,0,0,80
49,0.7957890964546607,-0.07422989843374307,-0.3328881491073984,-0.309192112688271,0.864854657279534,-0.7882013073005563,-0.28541372601888065,-0.6639573094692252,-0.12767411981533336,-0.2541232865005159,0.11650877608141394,-0.11964388364171256,-0.08872920887968745,-0.053703829677349116,0.868514374424111,-0.18000452248386634,-0.16340561678525245,-0.7443115961811753,-0.08206013442280835,1.1976437046600343,-0.46884509568156707,-0.7718344697863927,1,0,0,0,70
50,0.2679189824108933,-0.07672914991947653,-0.3337127477584538,-0.3092052268316684,0.20635332364121295,-0.4726762386964709,-0.4153505585896872,1.0772947309334504,-0.2928595480502259,-0.2541232865005159,0.011086790320350608,-0.08494312025335143,-0.07564638773753854,-0.09465603197456506,0.46110381534553385,-0.6058734668051535,-0.5873544592478714,-0.6645451576270193,-0.08928872780031896,1.0363453306224915,2.381280983133373,-1.3658754124246792,1,0,0,0,28
51,-0.3993885202482088,-0.07437691322702152,-0.33503210560014235,-0.30985580238020805,-0.45214800999710786,-0.7153878299303827,-0.22044530973347734,-1.695047036471283,-0.5378845999319832,-0.2541232865005159,-0.14528915522522673,0.02566556304704964,0.007211479496071179,-0.0067794312117891884,0.6620186116034624,-0.7341274345930315,-0.715030172421942,-0.5909145989616444,-0.0951365786225747,1.2782928916788059,-0.46884509568156707,-0.9491920174086149,1,0,0,0,27
52,-0.030875421764824072,-0.0720246765345665,-0.33783574101373054,-0.3094663693393206,1.3634342384628342,-0.5212185569432533,-0.37203828106608505,0.06328187548082705,-0.5745007031907177,-0.2667373590526889,-0.13053007721867785,0.024364284419986088,0.006557338438963728,-0.004646504008809199,0.3187891679961678,-0.9610383006792773,-0.9409179726529899,-0.8363497945128937,-0.09724830253061151,1.0901114553016724,-0.4944231502350349,-0.893634231406473,1,0,0,0,44
53,-0.5886249762261632,-0.0720246765345665,-0.3386603396647859,-0.28280075437126084,1.438691533735785,-0.035795374475429596,0.4075827143587545,-0.4313585418131356,-0.013420865286199356,-0.17649822464098983,-0.11348685618730595,-0.12376459929408046,-0.11685727433530758,-0.138594332355953,0.006255040483834814,1.3064260785448738,1.3163231615398732,-0.4375176017421137,-0.03665807040001712,2.0579016995269304,0.07925607332130573,-0.7974765248643043,1,0,0,0,81
54,-0.5985847896986871,-0.07555303157324902,-0.3353619450605645,-0.29488287170128386,1.1470695145531005,-0.5333541365049488,0.1910213267407435,0.0114624031928881,-0.22816192199155966,-0.2638264192329567,0.29396911877920395,-0.1087998950828497,-0.0996315598314782,-0.08569773772204907,0.4778467150336946,-0.37238547416568335,-0.3549191865463583,-0.8056703950689876,-0.08522772028486357,1.7890710761310251,-0.6515454853491917,-0.43421407792722266,1,0,0,0,119
55,-0.4442076808745664,-0.073200794880794,-0.3312389518052877,-0.30637428239827696,-2.526427210957819,-0.6668455116836003,-0.3287260035424828,-0.08511024970736175,-0.18273592922696422,-0.19590449010587135,-0.12156920842898747,-0.0654239408473983,-0.06583427188092687,-0.04943797527138912,0.5503992803490577,-0.44308958461284687,-0.42530451560385873,-0.4375176017421137,-0.09010092930341003,1.1438775799808534,-0.39576493981451727,-0.37010894023244356,1,0,0,0,78
56,-0.1304735564900632,-0.073200794880794,-0.3175506141977687,-0.29317233125814707,0.6767114190971564,-0.4726762386964709,0.3209581593115501,-0.6433472920819767,-0.009291229580327043,-0.17649822464098983,-0.11295974625850062,-0.12289708020937143,-0.11380461606880618,-0.13582152699207897,0.12066485501959968,0.4464667817107686,0.46024113602655375,0.268108585467728,-0.05883117143440355,1.9503694501685682,0.3533066578227421,-0.9684235587170487,1,0,0,0,68
57,-0.34958945288558924,-0.07467094281357839,-0.3262913598989555,-0.3088118025297469,2.106600029283225,0.2797296941286558,0.06108449416993692,0.17104282353415462,0.008603858478452983,-0.07946689731658221,-0.1498574412748728,-0.12463211837878946,-0.11053391078326895,-0.13987408867774098,-0.27558377093353686,0.33465563030595186,0.3489341040286461,0.11471158824819716,-0.05152135790658384,1.6277727020934825,0.5177370085236046,-1.3380965194236083,1,0,0,0,32
58,-0.5786651627536392,-0.07658213512619809,-0.33099157220997105,-0.3034903112111483,0.11228170455002415,0.3768143306222205,0.017772216646334722,-0.7346202262255055,0.1949880833368234,-0.07946689731658221,-0.15389861739571356,-0.12072828249759884,-0.11162414587844802,-0.0643684656922491,-0.6718323968866733,0.2524415483906454,0.26709069814783165,-0.22276180563477058,-0.06248607819831339,1.5740065774143013,0.07925607332130573,-1.0389392101813058,1,0,0,0,49
59,-0.3993885202482088,-0.07555303157324902,-0.3386603396647859,-0.29717214499434863,1.2411411336442886,0.15837389851169986,0.10439677169353911,0.0114624031928881,0.11239536921937714,-0.21531075557075288,-0.03617739996252613,-0.12615027677703028,-0.1170753213543434,-0.13582152699207897,-0.17791685608593272,0.9693483426921174,0.9807651974285337,0.02267338991647869,-0.04055663761485429,1.6815388267726634,0.48119693059007973,-1.342370195269927,1,0,0,0,32
60,-0.1404333699625871,-0.07628810553964122,-0.33412504708398144,-0.29902351993397036,-0.26400477181473053,-0.5454897160666444,-0.06885233840086967,-0.08511024970736175,-0.2543162814620843,-0.2385982741286107,-0.0642899294988097,-0.08949759544807384,-0.08022537513729067,-0.08143188331608907,0.8099142255155484,-0.07641477927058023,-0.060282925375426226,0.9430553732336634,-0.0803545112663171,1.4664743280559394,-0.43230501774804214,-1.013297155103394,1,0,0,0,51
